state,county,winning_party,votes_for_winner,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,majority_race
Virginia,Buckingham County,REP,4544,17048.0,9465.0,7583.0,2.4,61.1,34.3,0.3,0.3,0.1,13682.0,46610.0,5105.0,19702.0,1281.0,16.6,21.4,27.8,22.8,20.0,16.6,12.7,81.1,11.6,1.0,1.5,1.2,3.6,35.5,6543.0,74.0,19.0,6.6,0.4,8.4,White
Virginia,Campbell County,REP,21245,55158.0,26745.0,28413.0,2.1,80.3,14.0,0.2,0.9,0.0,43082.0,48823.0,2634.0,26417.0,1156.0,11.7,13.7,32.6,16.5,23.8,10.8,16.3,85.9,8.0,0.0,0.7,1.2,4.2,25.3,26478.0,83.3,10.9,5.7,0.1,3.4,White
Virginia,Caroline County,REP,8336,29889.0,14807.0,15082.0,4.3,63.6,28.1,0.4,0.9,0.0,22632.0,60925.0,2456.0,28039.0,1251.0,11.9,19.7,28.8,18.1,26.4,12.0,14.7,79.5,11.8,0.3,4.1,1.5,2.9,35.6,13227.0,74.1,21.2,4.6,0.1,6.3,White
Virginia,Carroll County,REP,12659,29767.0,14993.0,14774.0,3.1,95.0,0.2,0.1,0.1,0.0,23614.0,41145.0,2793.0,23690.0,1939.0,14.6,16.9,27.1,16.8,23.3,14.1,18.8,83.9,10.9,0.0,1.0,0.1,4.1,25.8,13125.0,74.9,16.1,9.0,0.0,3.8,White
Virginia,Charles City County,DEM,2624,7022.0,3437.0,3585.0,1.8,41.5,45.9,6.5,0.9,0.0,5842.0,55069.0,4060.0,32689.0,3733.0,13.2,23.1,23.0,19.7,23.7,12.8,20.8,82.0,9.9,0.7,2.9,1.4,3.2,32.7,3348.0,79.6,16.6,3.9,0.0,6.2,Black
Virginia,Charlotte County,REP,3815,12176.0,5991.0,6185.0,2.1,67.5,29.6,0.1,0.1,0.0,9454.0,38350.0,2730.0,19830.0,1197.0,22.7,30.6,27.1,26.6,19.9,12.9,13.5,75.3,11.9,0.1,2.7,3.2,6.8,31.4,4929.0,69.9,21.7,8.2,0.2,6.8,White
Virginia,Chesterfield County,DEM,106935,335594.0,161644.0,173950.0,8.2,62.8,22.4,0.2,3.4,0.0,242379.0,76969.0,1205.0,35370.0,531.0,7.2,8.9,42.1,14.8,25.6,7.9,9.7,85.0,7.8,0.5,0.7,1.2,4.8,26.4,171886.0,77.3,18.1,4.5,0.1,5.6,White
Virginia,Clarke County,REP,5192,14331.0,7195.0,7136.0,4.8,86.9,4.9,0.4,1.0,0.0,11059.0,72129.0,6699.0,38658.0,2795.0,10.4,19.0,41.0,18.1,19.3,12.9,8.8,79.4,8.4,0.1,3.9,0.8,7.4,35.6,7087.0,71.8,18.5,9.6,0.2,3.3,White
Virginia,Craig County,REP,2536,5131.0,2525.0,2606.0,0.0,99.4,0.1,0.0,0.0,0.0,4155.0,53526.0,15331.0,26753.0,2527.0,9.3,7.5,25.5,18.8,22.2,11.2,22.3,79.7,14.4,0.0,0.1,2.0,3.8,37.6,2219.0,71.5,26.4,2.2,0.0,4.1,White
Virginia,Culpeper County,REP,16012,49795.0,25057.0,24738.0,9.7,71.1,13.6,0.3,1.4,0.0,35270.0,69693.0,2672.0,29979.0,1611.0,8.9,10.3,36.1,18.0,21.9,12.9,11.1,80.9,10.6,1.1,1.6,1.3,4.5,39.7,23377.0,76.1,17.1,6.6,0.1,5.9,White
Virginia,Cumberland County,REP,3019,9797.0,4830.0,4967.0,0.1,63.1,32.5,0.9,0.0,0.0,7791.0,43020.0,3238.0,23488.0,1993.0,21.8,42.3,30.1,16.1,22.6,15.0,16.2,78.2,14.1,0.2,0.0,2.6,4.9,40.7,4810.0,70.7,20.0,9.4,0.0,7.0,White
Virginia,Dickenson County,REP,5748,15181.0,7720.0,7461.0,0.8,97.8,0.8,0.0,0.0,0.0,12060.0,29916.0,3029.0,21082.0,4069.0,23.0,33.1,26.5,25.3,20.7,14.7,12.9,87.5,8.2,0.2,1.8,0.8,1.6,29.6,4577.0,66.7,27.8,5.5,0.0,5.6,White
Virginia,Dinwiddie County,REP,8695,28033.0,13849.0,14184.0,3.2,62.1,31.8,0.0,0.4,0.0,21702.0,54640.0,3190.0,25981.0,1754.0,14.8,21.4,27.0,20.9,24.0,11.8,16.4,86.3,7.4,0.3,1.8,1.9,2.3,29.2,13375.0,74.4,21.2,4.4,0.0,8.3,White
Virginia,Essex County,REP,3075,11083.0,4899.0,6184.0,3.4,54.9,37.8,1.0,0.2,0.0,8666.0,50629.0,3173.0,25730.0,1804.0,12.3,15.0,26.9,15.5,30.2,13.0,14.5,85.2,5.7,0.2,3.2,2.0,3.7,35.0,5272.0,75.7,18.9,5.0,0.3,5.6,White
Virginia,Fairfax County,DEM,419943,1142004.0,565593.0,576411.0,16.2,51.7,9.3,0.1,18.8,0.0,724787.0,117515.0,1314.0,52976.0,419.0,6.1,7.9,56.6,14.7,18.4,5.7,4.7,71.1,9.4,9.6,1.9,1.7,6.3,32.1,609859.0,73.6,20.8,5.5,0.1,4.5,White
Virginia,Fauquier County,REP,25106,68406.0,33858.0,34548.0,7.5,80.9,7.5,0.3,1.4,0.0,50064.0,94775.0,3957.0,43067.0,1524.0,6.2,8.1,42.8,16.6,20.8,12.4,7.4,79.9,8.9,1.2,1.5,1.2,7.3,39.8,34893.0,73.4,19.6,6.8,0.2,4.0,White
Virginia,Floyd County,REP,6225,15594.0,7842.0,7752.0,2.8,93.7,2.5,0.2,0.0,0.0,12273.0,48396.0,4500.0,25446.0,1390.0,12.0,11.5,30.7,15.6,19.1,15.8,18.9,77.2,12.7,0.6,1.5,1.5,6.5,31.6,7210.0,76.3,14.6,8.6,0.5,5.5,White
Virginia,Fluvanna County,REP,8155,26109.0,11928.0,14181.0,3.3,78.7,13.5,0.1,0.7,0.0,20304.0,67964.0,4057.0,31952.0,1791.0,6.1,5.3,45.0,14.3,22.6,10.2,7.8,76.9,15.4,0.2,0.7,0.6,6.2,33.4,12127.0,72.4,21.3,6.1,0.2,4.8,White
Virginia,Franklin County,REP,20895,56277.0,27631.0,28646.0,2.7,87.1,7.9,0.2,0.4,0.0,44696.0,51208.0,3353.0,27282.0,1082.0,14.8,22.5,32.8,15.3,24.1,11.5,16.2,79.4,10.1,0.5,2.1,1.5,6.4,30.2,25460.0,80.6,13.1,6.2,0.1,5.4,White
Virginia,Frederick County,REP,30558,83784.0,41634.0,42150.0,7.8,84.5,4.0,0.3,1.4,0.1,61331.0,71037.0,1954.0,32554.0,902.0,5.6,5.6,37.3,13.3,24.2,11.5,13.7,83.0,10.5,0.2,0.9,0.8,4.6,31.1,42721.0,78.1,16.5,5.3,0.0,4.1,White
Virginia,Giles County,REP,6876,16867.0,8273.0,8594.0,1.6,95.1,2.4,0.2,0.2,0.1,13333.0,49734.0,2997.0,25004.0,1390.0,11.3,11.9,25.2,20.4,20.8,12.3,21.4,83.4,12.2,0.1,1.0,1.5,1.8,24.9,7545.0,75.6,21.1,3.2,0.1,4.8,White
Virginia,Gloucester County,REP,14875,37035.0,18278.0,18757.0,3.3,85.1,8.2,0.2,0.5,0.0,29301.0,63881.0,2572.0,32271.0,1298.0,8.7,12.1,30.4,18.0,22.7,14.7,14.2,83.8,9.4,0.4,0.4,2.2,3.8,32.9,17770.0,75.1,19.3,5.4,0.2,3.3,White
Virginia,Goochland County,REP,9966,22148.0,10897.0,11251.0,2.6,77.6,16.4,0.2,1.2,0.0,17779.0,86652.0,4868.0,47610.0,3325.0,5.3,6.1,43.3,14.7,23.7,9.8,8.5,84.7,7.8,0.4,0.6,0.9,5.6,31.1,10561.0,79.3,13.0,7.4,0.3,3.4,White
Virginia,Grayson County,REP,6529,15708.0,7875.0,7833.0,3.1,90.8,3.8,0.3,0.2,0.0,12771.0,32048.0,2185.0,20525.0,1665.0,20.2,36.0,23.1,19.2,22.3,11.3,24.2,83.0,9.5,0.9,3.0,0.7,2.8,27.8,6509.0,78.2,16.3,5.2,0.3,7.4,White
Virginia,Greene County,REP,6866,19213.0,9387.0,9826.0,5.7,83.3,5.9,0.2,1.3,0.0,14008.0,62952.0,3813.0,30215.0,2451.0,9.4,11.5,38.7,18.5,23.7,11.8,7.2,80.2,11.9,0.8,0.4,1.9,4.8,31.2,9209.0,73.0,18.9,7.9,0.1,6.3,White
Virginia,Greensville County,DEM,2627,11606.0,7238.0,4368.0,3.9,37.1,57.5,0.1,0.1,0.0,9459.0,42121.0,5250.0,16835.0,1231.0,17.0,24.9,19.9,25.5,24.0,9.1,21.4,83.3,8.7,0.7,0.4,6.1,0.9,22.9,4012.0,75.4,21.0,3.5,0.0,5.7,Black
Virginia,Halifax County,REP,10418,35030.0,16505.0,18525.0,2.0,59.8,35.7,0.3,0.7,0.0,27426.0,39233.0,2600.0,21155.0,967.0,18.7,25.7,27.6,19.2,22.3,10.7,20.2,83.2,7.2,0.3,1.1,5.1,3.1,25.3,14426.0,76.1,17.1,6.5,0.3,4.9,White
Virginia,Hanover County,REP,44318,103218.0,50653.0,52565.0,2.8,84.4,9.0,0.1,1.5,0.0,78580.0,84955.0,2275.0,37924.0,811.0,5.8,8.3,45.4,13.8,24.9,8.9,7.1,83.8,5.5,0.3,1.6,1.9,6.9,26.1,54324.0,78.9,16.5,4.4,0.1,3.4,White
Virginia,Henrico County,DEM,116572,324073.0,153299.0,170774.0,5.4,54.2,29.3,0.2,8.0,0.0,230879.0,66447.0,1191.0,36497.0,746.0,10.4,16.3,44.4,15.4,26.1,5.8,8.3,82.9,9.2,1.1,0.9,0.7,5.2,22.3,168806.0,80.2,15.7,4.0,0.1,5.8,White
Virginia,Henry County,REP,16725,51956.0,25038.0,26918.0,5.2,70.3,21.7,0.1,0.7,0.0,40672.0,36779.0,1679.0,21473.0,1067.0,19.2,32.3,26.6,17.2,25.8,9.6,20.8,87.3,8.6,0.6,0.3,0.9,2.3,23.6,20659.0,79.8,16.0,3.9,0.3,8.7,White
Virginia,Highland County,REP,1092,2213.0,1020.0,1193.0,0.0,99.4,0.0,0.3,0.0,0.0,1929.0,45094.0,4452.0,32648.0,4226.0,10.6,13.5,28.4,15.1,26.6,23.1,6.7,72.7,10.3,0.0,12.8,0.0,4.2,22.5,905.0,62.0,29.2,8.8,0.0,0.5,White
Virginia,Isle of Wight County,REP,13707,36090.0,17651.0,18439.0,2.8,70.8,22.3,0.3,0.8,0.1,28186.0,67767.0,3199.0,33172.0,1434.0,10.3,17.1,36.9,14.9,22.8,13.5,11.9,88.7,6.9,0.2,0.5,0.5,3.2,29.2,17338.0,76.8,19.4,3.7,0.0,7.0,White
Virginia,James City County,DEM,25553,73028.0,35265.0,37763.0,5.4,75.9,12.9,0.1,2.5,0.0,56500.0,80772.0,3757.0,42047.0,1733.0,7.5,9.8,44.9,18.3,23.2,6.5,7.1,82.1,8.4,0.8,1.2,1.2,6.3,25.0,33064.0,75.0,20.3,4.7,0.1,4.9,White
Virginia,King and Queen County,REP,2450,7052.0,3524.0,3528.0,3.2,66.1,25.8,0.6,0.0,0.0,5590.0,51495.0,9813.0,25831.0,2468.0,15.6,35.3,27.7,20.5,17.4,18.7,15.6,82.7,7.1,0.2,0.4,3.9,5.7,34.6,3157.0,74.8,18.9,6.3,0.0,4.4,White
Virginia,King George County,REP,8446,25564.0,12839.0,12725.0,4.6,73.8,16.4,0.2,1.1,0.1,18715.0,84770.0,6188.0,35676.0,1592.0,5.7,8.2,41.7,18.1,21.2,9.2,9.7,82.6,10.4,1.4,0.5,1.1,3.9,37.1,12525.0,61.0,35.4,3.5,0.1,4.9,White
Virginia,King William County,REP,7320,16329.0,8108.0,8221.0,0.8,76.2,18.2,0.8,1.1,0.0,12468.0,67423.0,3839.0,31192.0,2007.0,10.9,24.8,34.9,11.1,22.9,16.8,14.2,87.9,5.5,0.4,0.6,1.7,3.8,37.4,8284.0,78.7,16.9,4.2,0.1,3.7,White
Virginia,Lancaster County,REP,3697,10848.0,5013.0,5835.0,1.7,68.2,28.0,0.0,0.8,0.0,9093.0,51495.0,7163.0,33997.0,2357.0,11.0,13.5,30.5,28.3,21.9,9.6,9.6,81.3,9.4,0.4,1.0,1.9,6.0,26.7,4384.0,73.0,17.3,9.4,0.4,4.4,White
Virginia,Lee County,REP,8365,24428.0,12792.0,11636.0,2.0,92.8,4.4,0.3,0.1,0.0,19641.0,32590.0,2972.0,18514.0,1372.0,26.2,35.8,29.6,20.1,21.2,13.4,15.8,86.6,8.6,0.2,1.7,0.8,2.1,29.8,7559.0,71.8,22.2,5.4,0.6,11.4,White
Virginia,Loudoun County,DEM,138372,374558.0,185575.0,188983.0,13.5,57.7,7.2,0.2,17.1,0.1,231130.0,129588.0,2111.0,50456.0,581.0,3.7,3.6,57.3,13.2,19.9,4.5,5.1,77.2,9.2,3.7,1.7,1.1,7.0,33.7,201528.0,78.7,16.8,4.4,0.1,3.8,White
Virginia,Louisa County,REP,13294,34813.0,17007.0,17806.0,2.6,77.4,15.1,0.4,0.6,0.0,27103.0,56946.0,4745.0,30237.0,2017.0,11.8,15.5,35.0,16.5,23.9,11.9,12.7,80.4,11.4,0.6,0.9,1.1,5.6,36.3,16325.0,73.2,18.1,7.9,0.8,7.7,White
Virginia,Lunenburg County,REP,3537,12369.0,6367.0,6002.0,4.3,59.9,30.8,0.1,3.2,0.0,9789.0,39537.0,3382.0,18555.0,1071.0,18.6,27.9,23.1,21.2,19.8,15.7,20.2,77.9,10.2,0.8,1.4,4.9,4.8,29.1,4694.0,70.4,23.1,5.9,0.6,4.5,White
Virginia,Madison County,REP,5300,13108.0,6369.0,6739.0,2.4,85.0,6.7,0.0,1.2,0.0,10223.0,52287.0,4596.0,29705.0,2577.0,9.8,7.6,32.2,17.3,24.9,13.2,12.3,79.1,11.0,0.3,2.2,2.3,5.1,30.5,6097.0,70.7,18.3,11.0,0.0,5.6,White
Virginia,Mathews County,REP,3901,8830.0,4229.0,4601.0,0.7,85.8,10.5,0.0,0.3,0.0,7465.0,63622.0,9637.0,35252.0,4783.0,10.6,22.8,29.9,14.2,27.3,12.0,16.6,77.0,12.9,0.3,0.7,3.7,5.4,32.5,4151.0,73.6,16.4,9.6,0.4,1.4,White
Virginia,Mecklenburg County,REP,9266,30959.0,14944.0,16015.0,2.7,60.2,35.7,0.3,0.1,0.0,24920.0,41126.0,2130.0,22970.0,1165.0,16.9,22.9,32.2,20.3,22.1,9.2,16.2,80.1,11.1,0.2,1.6,2.9,4.1,24.7,12739.0,74.7,19.8,5.4,0.0,5.0,White
Virginia,Middlesex County,REP,4196,10710.0,5279.0,5431.0,0.5,77.7,18.5,0.4,0.0,0.1,8996.0,50483.0,5320.0,29871.0,2293.0,10.2,14.0,28.6,22.6,22.9,14.1,11.8,81.3,5.2,0.3,1.7,2.2,9.4,31.0,4385.0,75.5,14.6,9.9,0.0,6.3,White
Virginia,Montgomery County,DEM,23218,97692.0,50448.0,47244.0,3.1,83.9,4.3,0.3,6.5,0.0,77245.0,53424.0,1793.0,28277.0,1247.0,23.8,15.5,47.2,19.9,19.6,4.8,8.5,75.2,8.5,4.9,4.8,2.4,4.1,18.7,46955.0,64.6,31.3,3.9,0.1,4.3,White
Virginia,Nelson County,REP,4812,14863.0,7224.0,7639.0,3.9,81.6,12.6,0.2,0.4,0.0,11728.0,53834.0,4010.0,33597.0,4712.0,14.9,20.7,35.1,18.9,20.8,13.3,11.9,77.5,11.3,0.2,1.3,2.7,7.0,31.2,7131.0,68.1,18.1,13.6,0.2,3.7,White
Virginia,New Kent County,REP,9631,20523.0,10309.0,10214.0,2.9,79.5,11.4,0.9,1.0,0.0,16086.0,78429.0,5091.0,36768.0,2453.0,5.1,7.2,35.4,14.2,29.0,14.4,7.0,84.0,8.6,0.1,0.8,0.9,5.5,33.4,10248.0,75.0,19.0,6.0,0.1,5.1,White
Virginia,Northampton County,DEM,3667,11998.0,5737.0,6261.0,8.4,54.1,34.9,0.2,0.9,0.1,9182.0,41468.0,4548.0,24835.0,1493.0,20.3,36.5,32.0,18.6,25.1,14.0,10.4,75.3,13.1,1.1,3.1,0.9,6.5,20.3,4892.0,74.9,16.3,8.6,0.2,4.4,White
Virginia,Northumberland County,REP,4485,12254.0,6051.0,6203.0,0.5,69.9,28.5,0.3,0.1,0.0,10284.0,56677.0,2308.0,33364.0,2244.0,13.5,27.1,34.9,23.3,21.9,10.1,9.9,85.9,5.9,0.4,0.9,2.1,4.8,27.5,4733.0,73.4,18.3,8.3,0.0,7.8,White
Virginia,Nottoway County,REP,4027,15537.0,8415.0,7122.0,4.1,54.6,39.5,0.1,0.3,0.3,12136.0,38410.0,2987.0,19452.0,1772.0,21.5,21.1,25.6,20.0,23.7,18.9,11.8,85.7,7.8,0.2,1.1,2.0,3.1,25.4,5577.0,73.7,22.3,3.6,0.5,5.8,White
Virginia,Orange County,REP,12426,35265.0,17341.0,17924.0,4.6,78.9,12.3,0.2,0.9,0.0,26796.0,67196.0,3748.0,30660.0,1359.0,8.9,14.8,33.7,18.8,22.7,13.6,11.2,79.4,12.6,1.4,1.3,0.6,4.8,39.3,15957.0,76.2,18.7,5.0,0.0,6.5,White
Virginia,Page County,REP,9345,23694.0,11638.0,12056.0,1.9,94.5,1.5,0.1,0.6,0.0,18726.0,46140.0,2999.0,24057.0,1656.0,17.0,24.6,24.7,20.5,26.0,12.5,16.3,77.5,15.3,0.2,2.4,0.3,4.3,33.8,10627.0,77.2,15.3,7.4,0.1,7.8,White
Virginia,Patrick County,REP,7485,17958.0,8867.0,9091.0,2.8,89.9,5.5,0.3,0.3,0.0,14550.0,37757.0,4017.0,21785.0,1237.0,20.2,41.5,24.2,16.4,18.3,16.6,24.4,88.1,8.2,0.0,1.1,0.6,2.0,28.0,7383.0,76.5,14.5,8.7,0.4,6.6,White
Virginia,Pittsylvania County,REP,23751,61970.0,30372.0,31598.0,2.5,74.2,21.1,0.1,0.4,0.0,48994.0,44356.0,1580.0,23597.0,920.0,14.7,22.1,24.9,18.2,22.1,12.0,22.7,84.6,9.0,0.2,1.0,1.6,3.7,25.1,27749.0,80.8,13.7,5.4,0.1,6.7,White
Virginia,Powhatan County,REP,14055,28364.0,15185.0,13179.0,2.0,84.6,11.1,0.3,0.3,0.1,22692.0,80441.0,4097.0,33807.0,1581.0,5.5,5.0,41.3,14.6,21.7,14.2,8.2,83.9,5.8,0.0,0.9,1.6,7.9,31.8,12939.0,76.8,17.8,5.3,0.1,4.0,White
Virginia,Prince Edward County,DEM,4973,22903.0,11379.0,11524.0,3.8,61.9,31.3,0.5,1.1,0.0,18402.0,44147.0,3938.0,19751.0,1512.0,21.4,19.3,30.2,27.5,22.9,9.7,9.7,75.2,6.3,0.2,9.4,5.3,3.6,21.4,8898.0,71.7,23.8,4.4,0.0,5.2,White
Virginia,Prince George County,REP,10103,37704.0,20643.0,17061.0,7.6,55.6,31.2,0.5,2.1,0.1,28884.0,68461.0,3433.0,27970.0,1334.0,12.3,19.8,35.7,16.7,24.8,9.3,13.4,83.4,8.7,0.4,1.5,2.9,3.1,25.7,14926.0,65.2,28.7,6.1,0.0,8.5,White
Virginia,Prince William County,DEM,142863,450763.0,224843.0,225920.0,22.4,44.6,20.2,0.2,8.0,0.1,279061.0,101059.0,1440.0,38225.0,340.0,7.0,9.8,43.4,17.7,22.4,9.1,7.4,75.3,12.3,5.3,1.2,1.7,4.2,39.1,231096.0,73.1,22.7,4.1,0.1,5.0,White
Virginia,Pulaski County,REP,12127,34330.0,17152.0,17178.0,1.6,90.9,4.7,0.0,0.7,0.0,27812.0,49691.0,2407.0,26328.0,1151.0,13.9,20.2,31.2,17.0,23.0,8.8,20.1,85.9,8.1,0.4,1.5,1.5,2.6,22.8,15462.0,74.0,20.6,5.4,0.0,6.9,White
Virginia,Rappahannock County,REP,2812,7359.0,3646.0,3713.0,3.5,89.2,3.8,0.2,1.2,0.0,5825.0,62541.0,6964.0,38185.0,3377.0,8.9,9.3,39.6,18.0,24.5,12.4,5.5,73.4,13.5,0.8,3.6,0.9,7.9,37.9,3580.0,67.4,18.8,13.7,0.2,2.9,White
Virginia,Richmond County,REP,2547,8873.0,4978.0,3895.0,6.6,60.9,25.7,0.3,2.0,0.0,7085.0,47341.0,4376.0,19728.0,1886.0,17.4,29.0,32.1,16.0,21.9,14.0,16.0,75.1,8.7,0.9,1.0,3.2,11.1,24.7,3240.0,70.1,21.0,8.7,0.2,6.4,White
Virginia,Roanoke County,REP,34268,93419.0,44811.0,48608.0,2.8,86.5,5.8,0.1,2.9,0.0,72303.0,62134.0,1707.0,33717.0,1074.0,8.0,10.4,41.8,15.2,25.5,6.4,11.1,86.6,7.1,0.5,0.9,0.6,4.3,22.4,45305.0,79.4,15.6,4.8,0.2,4.8,White
Virginia,Rockbridge County,REP,8088,22440.0,11143.0,11297.0,1.6,92.9,3.0,0.3,0.6,0.1,18300.0,53918.0,3825.0,31534.0,2729.0,15.6,23.8,34.3,16.8,21.3,11.0,16.5,82.2,7.4,0.4,1.0,1.5,7.5,23.5,10267.0,72.5,14.6,12.8,0.1,5.0,White
Virginia,Rockingham County,REP,30349,78653.0,38485.0,40168.0,6.5,89.5,2.0,0.2,0.7,0.1,58759.0,57651.0,1698.0,28884.0,969.0,10.2,14.9,32.3,15.3,24.6,12.1,15.7,81.5,8.4,0.1,3.1,1.8,5.0,21.7,38878.0,76.0,15.8,7.7,0.5,4.6,White
Virginia,Russell County,REP,10879,27725.0,13563.0,14162.0,1.3,96.8,0.9,0.0,0.1,0.0,22169.0,40083.0,2026.0,21673.0,1188.0,17.6,23.0,31.8,14.6,23.9,14.5,15.3,87.5,6.9,0.0,1.4,0.7,3.5,28.1,10120.0,73.4,20.9,5.5,0.3,6.8,White
Virginia,Scott County,REP,9063,22290.0,11191.0,11099.0,1.3,96.9,0.8,0.2,0.3,0.0,18018.0,38725.0,2734.0,20969.0,1188.0,17.7,22.6,23.7,17.7,24.6,14.9,19.1,86.9,9.7,0.1,0.7,0.6,2.1,28.2,8445.0,80.4,13.5,6.1,0.0,6.2,White
Virginia,Shenandoah County,REP,16463,42854.0,20850.0,22004.0,6.9,88.4,1.7,0.1,0.8,0.0,32507.0,53934.0,2994.0,27016.0,1100.0,10.3,11.5,30.0,17.7,22.2,13.8,16.3,81.4,11.5,0.3,1.7,0.6,4.4,31.0,20182.0,75.8,16.7,7.2,0.4,5.2,White
Virginia,Smyth County,REP,10963,31298.0,15386.0,15912.0,2.0,94.3,2.3,0.0,0.5,0.1,24794.0,40544.0,1556.0,22319.0,1376.0,17.4,23.8,27.3,21.3,20.1,8.9,22.4,85.8,8.5,0.4,1.5,0.8,3.0,22.0,12817.0,74.9,18.7,6.2,0.3,6.3,White
Virginia,Southampton County,REP,5730,18089.0,9414.0,8675.0,1.5,60.7,33.1,0.4,0.1,0.0,14511.0,53681.0,4028.0,25784.0,1327.0,11.7,15.7,29.4,20.4,21.6,15.1,13.5,85.3,7.9,0.0,0.7,2.5,3.6,31.0,7887.0,68.7,25.6,5.3,0.4,4.3,White
Virginia,Spotsylvania County,REP,39411,130159.0,63945.0,66214.0,9.0,69.5,15.4,0.3,2.6,0.1,93292.0,81434.0,1924.0,33859.0,649.0,8.0,10.8,39.2,17.4,24.4,10.2,8.7,78.4,12.9,2.5,0.6,1.2,4.4,38.2,64416.0,73.5,22.4,3.9,0.1,5.5,White
Virginia,Stafford County,DEM,40245,141159.0,70984.0,70175.0,11.7,63.7,16.4,0.3,3.1,0.1,98728.0,103005.0,2824.0,39158.0,768.0,4.7,6.4,47.3,15.9,22.5,8.5,5.9,74.5,13.8,4.1,0.9,1.0,5.7,40.9,68238.0,64.5,31.7,3.6,0.1,4.3,White
Virginia,Surry County,DEM,2397,6670.0,3213.0,3457.0,0.8,52.1,45.6,0.0,0.4,0.0,5394.0,54656.0,5518.0,27162.0,2661.0,13.6,20.2,24.0,15.8,20.8,17.6,21.7,77.8,12.3,2.5,0.8,2.0,4.6,39.3,3099.0,74.2,20.6,5.0,0.2,7.7,White
Virginia,Sussex County,DEM,2827,11595.0,7552.0,4043.0,2.9,38.1,56.1,0.4,0.3,0.0,9570.0,44608.0,3842.0,15882.0,2632.0,17.8,24.8,29.7,19.1,22.5,14.1,14.6,84.1,7.5,0.6,1.5,3.3,3.0,33.7,2684.0,72.7,21.3,5.2,0.8,5.5,Black
Virginia,Tazewell County,REP,16731,42689.0,21055.0,21634.0,0.9,94.0,3.0,0.2,0.5,0.0,34131.0,40309.0,1889.0,24325.0,1764.0,15.6,21.8,29.5,17.1,24.3,14.9,14.2,84.5,9.9,0.1,1.1,0.7,3.7,23.9,16237.0,74.4,19.0,6.2,0.4,7.8,White
Virginia,Warren County,REP,14069,38991.0,19445.0,19546.0,4.2,87.6,3.6,0.2,1.2,0.0,29780.0,65353.0,3936.0,30009.0,1079.0,9.8,14.0,34.1,16.8,21.4,15.9,11.7,74.7,16.3,0.2,1.6,1.0,6.2,40.7,18753.0,75.6,17.3,6.9,0.2,6.0,White
Virginia,Washington County,REP,21679,54457.0,26857.0,27600.0,1.5,95.4,1.4,0.0,0.6,0.0,43820.0,44844.0,2619.0,25640.0,845.0,14.6,20.6,34.1,18.7,24.4,6.8,16.1,83.1,9.1,0.2,1.4,1.2,4.9,24.0,23980.0,78.6,15.5,5.8,0.2,6.4,White
Virginia,Westmoreland County,REP,5318,17596.0,8646.0,8950.0,6.2,63.8,26.6,0.4,0.4,0.0,13733.0,55688.0,7635.0,32265.0,2646.0,9.5,4.0,33.8,17.8,24.1,13.1,11.2,78.8,9.4,0.5,1.0,1.2,9.2,41.5,7696.0,66.4,25.5,7.9,0.2,7.3,White
Virginia,Wise County,REP,13366,39539.0,20612.0,18927.0,1.2,91.7,5.3,0.1,0.5,0.1,31378.0,38255.0,3086.0,21694.0,1606.0,19.9,27.0,34.2,17.4,22.7,12.3,13.4,84.9,10.4,0.8,2.0,0.1,1.9,22.4,13321.0,74.9,22.8,2.3,0.0,9.6,White
Virginia,Wythe County,REP,11733,29048.0,14200.0,14848.0,1.1,94.0,3.2,0.1,0.7,0.0,23069.0,46119.0,2969.0,24879.0,1818.0,15.2,19.9,28.8,20.9,22.8,8.3,19.2,83.3,10.6,0.4,1.5,0.8,3.4,23.4,13014.0,75.2,18.9,5.8,0.2,6.2,White
Virginia,York County,REP,20241,67196.0,33024.0,34172.0,6.0,72.0,12.7,0.2,5.3,0.2,48920.0,86781.0,3475.0,38193.0,1236.0,5.2,6.3,49.7,14.6,22.0,7.6,6.1,86.2,6.0,0.3,2.1,1.2,4.2,21.9,30172.0,67.4,27.9,4.5,0.2,6.4,White
Virginia,Alexandria city,DEM,66240,154710.0,74501.0,80209.0,16.7,51.8,21.7,0.1,6.1,0.0,103194.0,93370.0,1553.0,57019.0,1089.0,10.5,17.7,58.5,16.0,16.1,4.7,4.6,58.2,8.3,21.9,3.5,2.9,5.2,31.8,95344.0,70.1,25.0,4.9,0.0,3.9,White
Virginia,Bristol city,REP,5347,17077.0,7974.0,9103.0,0.5,87.9,7.7,0.0,0.0,0.0,13453.0,37844.0,4812.0,21589.0,1558.0,21.3,36.1,35.6,18.6,24.5,7.3,14.0,80.1,10.7,1.2,3.6,1.6,2.9,21.1,7139.0,81.3,13.3,5.4,0.0,7.7,White
